poll_id,politician_id,office,matchup,stage,party,nyt_name,pct,last
26018,2465,co-senate-class-iii,6462,general,,Ben Nighthorse Campbell,54,Campbell
26054,2465,co-senate-class-iii,6462,general,,Ben Nighthorse Campbell,35,Campbell
26108,2465,co-senate-class-iii,6462,general,,Ben Nighthorse Campbell,58,Campbell
26109,2465,co-senate-class-iii,6462,general,,Ben Nighthorse Campbell,50,Campbell
26110,2465,co-senate-class-iii,6462,general,,Ben Nighthorse Campbell,46,Campbell
26015,2466,co-senate-class-iii,6462,general,,Dottie Lamm,31,Lamm
26016,2466,co-senate-class-iii,6462,general,,Dottie Lamm,31,Lamm
26017,2466,co-senate-class-iii,6462,general,,Dottie Lamm,30,Lamm
26018,2466,co-senate-class-iii,6462,general,,Dottie Lamm,33,Lamm
26054,2466,co-senate-class-iii,6462,general,,Dottie Lamm,31,Lamm
26108,2466,co-senate-class-iii,6462,general,,Dottie Lamm,32,Lamm
26109,2466,co-senate-class-iii,6462,general,,Dottie Lamm,37,Lamm
26110,2466,co-senate-class-iii,6462,general,,Dottie Lamm,34,Lamm
9605,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,50,Campbell
9733,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,56,Campbell
9590,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,50,Campbell
9740,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,44,Campbell
9689,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,54,Campbell
26819,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,46,Campbell
26848,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,48,Campbell
26849,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,47,Campbell
26939,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,49,Campbell
26940,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,48,Campbell
26941,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,46,Campbell
26942,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,44,Campbell
26943,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,51,Campbell
26944,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,55,Campbell
26945,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,51,Campbell
26946,2465,co-senate-class-iii,6589,general,,Ben Nighthorse Campbell,48,Campbell
9605,2576,co-senate-class-iii,6589,general,,Terry Considine,39,Considine
9733,2576,co-senate-class-iii,6589,general,,Terry Considine,24,Considine
9590,2576,co-senate-class-iii,6589,general,,Terry Considine,43,Considine
9740,2576,co-senate-class-iii,6589,general,,Terry Considine,35,Considine
9689,2576,co-senate-class-iii,6589,general,,Terry Considine,33,Considine
26819,2576,co-senate-class-iii,6589,general,,Terry Considine,40,Considine
26848,2576,co-senate-class-iii,6589,general,,Terry Considine,39,Considine
26849,2576,co-senate-class-iii,6589,general,,Terry Considine,41,Considine
26939,2576,co-senate-class-iii,6589,general,,Terry Considine,42,Considine
26940,2576,co-senate-class-iii,6589,general,,Terry Considine,44,Considine
26941,2576,co-senate-class-iii,6589,general,,Terry Considine,45,Considine
26942,2576,co-senate-class-iii,6589,general,,Terry Considine,44,Considine
26943,2576,co-senate-class-iii,6589,general,,Terry Considine,35,Considine
26944,2576,co-senate-class-iii,6589,general,,Terry Considine,26,Considine
26945,2576,co-senate-class-iii,6589,general,,Terry Considine,30,Considine
26946,2576,co-senate-class-iii,6589,general,,Terry Considine,26,Considine
23965,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,54,Murphy
18892,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,48,Murphy
18700,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,50,Murphy
18881,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,46,Murphy
18363,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,46,Murphy
18392,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,52,Murphy
24021,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,49,Murphy
18835,446,ct-senate-class-i,6239,general,,Christopher S. Murphy,46,Murphy
23965,448,ct-senate-class-i,6239,general,,Linda McMahon,35,McMahon
18892,448,ct-senate-class-i,6239,general,,Linda McMahon,44,McMahon
18700,448,ct-senate-class-i,6239,general,,Linda McMahon,42,McMahon
18881,448,ct-senate-class-i,6239,general,,Linda McMahon,49,McMahon
18363,448,ct-senate-class-i,6239,general,,Linda McMahon,43,McMahon
18392,448,ct-senate-class-i,6239,general,,Linda McMahon,37,McMahon
24021,448,ct-senate-class-i,6239,general,,Linda McMahon,38,McMahon
18835,448,ct-senate-class-i,6239,general,,Linda McMahon,49,McMahon
18700,446,ct-senate-class-i,6259,general,,Christopher S. Murphy,47,Murphy
18363,446,ct-senate-class-i,6259,general,,Christopher S. Murphy,45,Murphy
18392,446,ct-senate-class-i,6259,general,,Christopher S. Murphy,41,Murphy
24021,446,ct-senate-class-i,6259,general,,Christopher S. Murphy,43,Murphy
18700,1071,ct-senate-class-i,6259,general,,Christopher H. Shays ,38,Shays
18363,1071,ct-senate-class-i,6259,general,,Christopher H. Shays ,37,Shays
18392,1071,ct-senate-class-i,6259,general,,Christopher H. Shays ,40,Shays
24021,1071,ct-senate-class-i,6259,general,,Christopher H. Shays ,37,Shays
18700,448,ct-senate-class-i,6260,general,,Linda McMahon,42,McMahon
18363,448,ct-senate-class-i,6260,general,,Linda McMahon,46,McMahon
18392,448,ct-senate-class-i,6260,general,,Linda McMahon,39,McMahon
24021,448,ct-senate-class-i,6260,general,,Linda McMahon,38,McMahon
18700,948,ct-senate-class-i,6260,general,,Susan Bysiewicz,45,Bysiewicz
18363,948,ct-senate-class-i,6260,general,,Susan Bysiewicz,42,Bysiewicz
18392,948,ct-senate-class-i,6260,general,,Susan Bysiewicz,49,Bysiewicz
24021,948,ct-senate-class-i,6260,general,,Susan Bysiewicz,46,Bysiewicz
18700,1071,ct-senate-class-i,6261,general,,Christopher H. Shays ,43,Shays
18363,1071,ct-senate-class-i,6261,general,,Christopher H. Shays ,44,Shays
18392,1071,ct-senate-class-i,6261,general,,Christopher H. Shays ,43,Shays
24021,1071,ct-senate-class-i,6261,general,,Christopher H. Shays ,42,Shays
18700,948,ct-senate-class-i,6261,general,,Susan Bysiewicz,40,Bysiewicz
18363,948,ct-senate-class-i,6261,general,,Susan Bysiewicz,40,Bysiewicz
18392,948,ct-senate-class-i,6261,general,,Susan Bysiewicz,42,Bysiewicz
24021,948,ct-senate-class-i,6261,general,,Susan Bysiewicz,40,Bysiewicz
18392,448,ct-senate-class-i,6267,general,,Linda McMahon,43,McMahon
18392,949,ct-senate-class-i,6267,general,,William M Tong,39,Tong
18392,1071,ct-senate-class-i,6268,general,,Christopher H. Shays ,50,Shays
18392,949,ct-senate-class-i,6268,general,,William M Tong,25,Tong
24197,433,ct-senate-class-i,6323,general,,Ned Lamont,37,Lamont
24198,433,ct-senate-class-i,6323,general,,Ned Lamont,45,Lamont
24199,433,ct-senate-class-i,6323,general,,Ned Lamont,42,Lamont
24409,433,ct-senate-class-i,6323,general,,Ned Lamont,35,Lamont
24413,433,ct-senate-class-i,6323,general,,Ned Lamont,38,Lamont
24414,433,ct-senate-class-i,6323,general,,Ned Lamont,37,Lamont
24415,433,ct-senate-class-i,6323,general,,Ned Lamont,35,Lamont
24416,433,ct-senate-class-i,6323,general,,Ned Lamont,39,Lamont
24417,433,ct-senate-class-i,6323,general,,Ned Lamont,41,Lamont
24418,433,ct-senate-class-i,6323,general,,Ned Lamont,27,Lamont
24419,433,ct-senate-class-i,6323,general,,Ned Lamont,18,Lamont
24420,433,ct-senate-class-i,6323,general,,Ned Lamont,13,Lamont
24472,433,ct-senate-class-i,6323,general,,Ned Lamont,40,Lamont
24473,433,ct-senate-class-i,6323,general,,Ned Lamont,40,Lamont
24474,433,ct-senate-class-i,6323,general,,Ned Lamont,43,Lamont
24475,433,ct-senate-class-i,6323,general,,Ned Lamont,43,Lamont
24476,433,ct-senate-class-i,6323,general,,Ned Lamont,41,Lamont
24477,433,ct-senate-class-i,6323,general,,Ned Lamont,40,Lamont
24478,433,ct-senate-class-i,6323,general,,Ned Lamont,29,Lamont
24681,433,ct-senate-class-i,6323,general,,Ned Lamont,39,Lamont
24812,433,ct-senate-class-i,6323,general,,Ned Lamont,38,Lamont
24813,433,ct-senate-class-i,6323,general,,Ned Lamont,40,Lamont
24814,433,ct-senate-class-i,6323,general,,Ned Lamont,38,Lamont
24863,433,ct-senate-class-i,6323,general,,Ned Lamont,40,Lamont
24882,433,ct-senate-class-i,6323,general,,Ned Lamont,44,Lamont
24906,433,ct-senate-class-i,6323,general,,Ned Lamont,42.1,Lamont
24907,433,ct-senate-class-i,6323,general,,Ned Lamont,39.4,Lamont
24990,433,ct-senate-class-i,6323,general,,Ned Lamont,37,Lamont
24991,433,ct-senate-class-i,6323,general,,Ned Lamont,42.5,Lamont
24992,433,ct-senate-class-i,6323,general,,Ned Lamont,43.2,Lamont
24993,433,ct-senate-class-i,6323,general,,Ned Lamont,33,Lamont
24994,433,ct-senate-class-i,6323,general,,Ned Lamont,44,Lamont
24197,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,8,Schlesinger
24198,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,3,Schlesinger
24199,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,3,Schlesinger
24409,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24413,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,8,Schlesinger
24414,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,8,Schlesinger
24415,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,6,Schlesinger
24416,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,5,Schlesinger
24417,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24418,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,9,Schlesinger
24419,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,8,Schlesinger
24420,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,10,Schlesinger
24472,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,9,Schlesinger
24473,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,6,Schlesinger
24474,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,5,Schlesinger
24475,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,6,Schlesinger
24476,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,6,Schlesinger
24477,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,13,Schlesinger
24478,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,15,Schlesinger
24681,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,7,Schlesinger
24812,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,9,Schlesinger
24813,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24814,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,7,Schlesinger
24863,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24882,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,5,Schlesinger
24906,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,3,Schlesinger
24907,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,2,Schlesinger
24990,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,8,Schlesinger
24991,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,6,Schlesinger
24992,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24993,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24994,1726,ct-senate-class-i,6323,general,,Alan Schlesinger,4,Schlesinger
24197,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49,Lieberman
24198,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,47,Lieberman
24199,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,44,Lieberman
24413,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,50,Lieberman
24414,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49,Lieberman
24416,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49,Lieberman
24417,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,53,Lieberman
24418,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,51,Lieberman
24419,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,56,Lieberman
24472,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,48,Lieberman
24473,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,50,Lieberman
24474,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,45,Lieberman
24475,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,45,Lieberman
24476,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,46,Lieberman
24477,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,40,Lieberman
24478,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,44,Lieberman
24681,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,51,Lieberman
24812,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49,Lieberman
24813,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,53,Lieberman
24814,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,51,Lieberman
24907,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49.4,Lieberman
24990,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,49,Lieberman
24991,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,47.4,Lieberman
24992,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,48.6,Lieberman
24993,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,53,Lieberman
24994,79,ct-senate-class-i,6323,general,,Joseph I. Lieberman,45.8,Lieberman
6728,79,ct-senate-class-i,6453,general,,Joseph I. Lieberman,72,Lieberman
6978,79,ct-senate-class-i,6453,general,,Joseph I. Lieberman,71,Lieberman
6638,79,ct-senate-class-i,6453,general,,Joseph I. Lieberman,60,Lieberman
25840,79,ct-senate-class-i,6453,general,,Joseph I. Lieberman,71,Lieberman
25841,79,ct-senate-class-i,6453,general,,Joseph I. Lieberman,68,Lieberman
6728,2263,ct-senate-class-i,6453,general,,Phil Giordano,19,Giordano
6978,2263,ct-senate-class-i,6453,general,,Phil Giordano,15,Giordano
6638,2263,ct-senate-class-i,6453,general,,Phil Giordano,27,Giordano
25840,2263,ct-senate-class-i,6453,general,,Phil Giordano,14,Giordano
25841,2263,ct-senate-class-i,6453,general,,Phil Giordano,13,Giordano
26738,79,ct-senate-class-i,6569,general,,Joseph I. Lieberman,65,Lieberman
26739,79,ct-senate-class-i,6569,general,,Joseph I. Lieberman,51,Lieberman
26765,79,ct-senate-class-i,6569,general,,Joseph I. Lieberman,68,Lieberman
26766,79,ct-senate-class-i,6569,general,,Joseph I. Lieberman,51,Lieberman
26738,2532,ct-senate-class-i,6569,general,,Jerry Labriola,13,Labriola
26739,2532,ct-senate-class-i,6569,general,,Jerry Labriola,10,Labriola
26765,2532,ct-senate-class-i,6569,general,,Jerry Labriola,19,Labriola
26766,2532,ct-senate-class-i,6569,general,,Jerry Labriola,11,Labriola
23965,446,ct-senate-class-i,6637,general,,Christopher S. Murphy,46,Murphy
23965,450,ct-senate-class-i,6637,general,,Robert R. Simmons,34,Simmons
29387,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,37,Murphy
29496,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,41,Murphy
29497,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,40,Murphy
29604,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,48,Murphy
29763,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,47,Murphy
29835,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,51,Murphy
29958,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,39,Murphy
30068,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,46,Murphy
30094,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,44,Murphy
30117,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,48,Murphy
30236,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,47,Murphy
30237,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,48,Murphy
30255,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,49,Murphy
30300,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,44,Murphy
30623,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,52,Murphy
30702,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,46,Murphy
30829,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,47,Murphy
30830,446,ct-senate-class-i,6650,general,,Christopher S. Murphy,46,Murphy
29387,448,ct-senate-class-i,6650,general,,Linda McMahon,33,McMahon
29496,448,ct-senate-class-i,6650,general,,Linda McMahon,45,McMahon
29497,448,ct-senate-class-i,6650,general,,Linda McMahon,45,McMahon
29604,448,ct-senate-class-i,6650,general,,Linda McMahon,42,McMahon
29763,448,ct-senate-class-i,6650,general,,Linda McMahon,48,McMahon
29835,448,ct-senate-class-i,6650,general,,Linda McMahon,46,McMahon
29958,448,ct-senate-class-i,6650,general,,Linda McMahon,42,McMahon
30068,448,ct-senate-class-i,6650,general,,Linda McMahon,44,McMahon
30094,448,ct-senate-class-i,6650,general,,Linda McMahon,38,McMahon
30117,448,ct-senate-class-i,6650,general,,Linda McMahon,44,McMahon
30236,448,ct-senate-class-i,6650,general,,Linda McMahon,43,McMahon
30237,448,ct-senate-class-i,6650,general,,Linda McMahon,47,McMahon
30255,448,ct-senate-class-i,6650,general,,Linda McMahon,43,McMahon
30300,448,ct-senate-class-i,6650,general,,Linda McMahon,44,McMahon
30623,448,ct-senate-class-i,6650,general,,Linda McMahon,43,McMahon
30702,448,ct-senate-class-i,6650,general,,Linda McMahon,44,McMahon
30829,448,ct-senate-class-i,6650,general,,Linda McMahon,41,McMahon
30830,448,ct-senate-class-i,6650,general,,Linda McMahon,40,McMahon
30042,446,ct-senate-class-i,6671,general,,Christopher S. Murphy,42,Murphy
30042,448,ct-senate-class-i,6671,general,,Linda McMahon,40,McMahon
24042,448,ct-senate-class-iii,6282,general,,Linda McMahon,36,McMahon
24042,948,ct-senate-class-iii,6282,general,,Susan Bysiewicz,54,Bysiewicz
4845,45,ct-senate-class-iii,6386,general,,Christopher J. Dodd,69,Dodd
4840,45,ct-senate-class-iii,6386,general,,Christopher J. Dodd,66,Dodd
4428,45,ct-senate-class-iii,6386,general,,Christopher J. Dodd,66,Dodd
25223,45,ct-senate-class-iii,6386,general,,Christopher J. Dodd,64,Dodd
25224,45,ct-senate-class-iii,6386,general,,Christopher J. Dodd,65,Dodd
4845,1942,ct-senate-class-iii,6386,general,,Jack C. Orchulli,24,Orchulli
4840,1942,ct-senate-class-iii,6386,general,,Jack C. Orchulli,21,Orchulli
4428,1942,ct-senate-class-iii,6386,general,,Jack C. Orchulli,27,Orchulli
25223,1942,ct-senate-class-iii,6386,general,,Jack C. Orchulli,20,Orchulli
25224,1942,ct-senate-class-iii,6386,general,,Jack C. Orchulli,20,Orchulli
6032,45,ct-senate-class-iii,6387,general,,Christopher J. Dodd,51,Dodd
6032,343,ct-senate-class-iii,6387,general,,Generic Candidate,26,Candidate
26024,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,49,Dodd
26111,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,60,Dodd
26112,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,55,Dodd
26207,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,64,Dodd
26208,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,61,Dodd
26209,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,54,Dodd
26210,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,59,Dodd
26211,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,62,Dodd
26212,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,60,Dodd
26213,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,59,Dodd
26214,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,60,Dodd
26246,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,60,Dodd
26247,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,62,Dodd
26248,45,ct-senate-class-iii,6467,general,,Christopher J. Dodd,55,Dodd
26024,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,29,Franks
26111,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,32,Franks
26112,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,31,Franks
26207,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,27,Franks
26208,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,29,Franks
26209,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,34,Franks
26210,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,26,Franks
26211,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,23,Franks
26212,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,24,Franks
26213,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,27,Franks
26214,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,27,Franks
26246,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,20,Franks
26247,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,18,Franks
26248,2467,ct-senate-class-iii,6467,general,,Gary A. Franks,20,Franks
26919,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,52,Dodd
26920,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,49,Dodd
26921,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,49,Dodd
26922,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,56,Dodd
26923,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,59,Dodd
26924,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,59,Dodd
26925,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,63,Dodd
26926,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,63,Dodd
26927,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,63,Dodd
26954,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,51,Dodd
26955,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,52,Dodd
26956,45,ct-senate-class-iii,6611,general,,Christopher J. Dodd,35,Dodd
26919,2577,ct-senate-class-iii,6611,general,,Brook Johnson,33,Johnson
26920,2577,ct-senate-class-iii,6611,general,,Brook Johnson,31,Johnson
26921,2577,ct-senate-class-iii,6611,general,,Brook Johnson,31,Johnson
26922,2577,ct-senate-class-iii,6611,general,,Brook Johnson,27,Johnson
26923,2577,ct-senate-class-iii,6611,general,,Brook Johnson,19,Johnson
26924,2577,ct-senate-class-iii,6611,general,,Brook Johnson,19,Johnson
26925,2577,ct-senate-class-iii,6611,general,,Brook Johnson,19,Johnson
26926,2577,ct-senate-class-iii,6611,general,,Brook Johnson,19,Johnson
26927,2577,ct-senate-class-iii,6611,general,,Brook Johnson,19,Johnson
26954,2577,ct-senate-class-iii,6611,general,,Brook Johnson,31,Johnson
26955,2577,ct-senate-class-iii,6611,general,,Brook Johnson,12,Johnson
26956,2577,ct-senate-class-iii,6611,general,,Brook Johnson,32,Johnson
24249,951,de-senate-class-i,6340,general,,Thomas R. Carper,60,Carper
24250,951,de-senate-class-i,6340,general,,Thomas R. Carper,63,Carper
24249,1729,de-senate-class-i,6340,general,,Jan Ting,26,Ting
24250,1729,de-senate-class-i,6340,general,,Jan Ting,23,Ting
6718,951,de-senate-class-i,6446,general,,Thomas R. Carper,46,Carper
25768,951,de-senate-class-i,6446,general,,Thomas R. Carper,44,Carper
25769,951,de-senate-class-i,6446,general,,Thomas R. Carper,43,Carper
25770,951,de-senate-class-i,6446,general,,Thomas R. Carper,45,Carper
25771,951,de-senate-class-i,6446,general,,Thomas R. Carper,48,Carper
25892,951,de-senate-class-i,6446,general,,Thomas R. Carper,42,Carper
25893,951,de-senate-class-i,6446,general,,Thomas R. Carper,45,Carper
25894,951,de-senate-class-i,6446,general,,Thomas R. Carper,46,Carper
6718,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,43,Jr.
25768,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,44,Jr.
25769,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,46,Jr.
25770,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,42,Jr.
25771,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,38,Jr.
25892,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,43,Jr.
25893,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,43,Jr.
25894,2533,de-senate-class-i,6446,general,,William V. Roth Jr.,41,Jr.
26578,2533,de-senate-class-i,6552,general,,William V. Roth Jr.,57,Jr.
26727,2533,de-senate-class-i,6552,general,,William V. Roth Jr.,44,Jr.
26578,2534,de-senate-class-i,6552,general,,Charles Oberly,30,Oberly
26727,2534,de-senate-class-i,6552,general,,Charles Oberly,35,Oberly
26586,2533,de-senate-class-i,6554,general,,William V. Roth Jr.,53,Jr.
26586,2534,de-senate-class-i,6554,general,,Charles Oberly,37,Oberly
26586,2646,de-senate-class-i,6554,general,,John Dierickx,4,Dierickx
17135,42,de-senate-class-ii,6301,general,,Joseph R. Biden Jr.,69,Jr.
16608,42,de-senate-class-ii,6301,general,,Joseph R. Biden Jr.,66,Jr.
16937,42,de-senate-class-ii,6301,general,,Joseph R. Biden Jr.,65,Jr.
16466,42,de-senate-class-ii,6301,general,,Joseph R. Biden Jr.,58,Jr.
24160,42,de-senate-class-ii,6301,general,,Joseph R. Biden Jr.,64,Jr.
17135,456,de-senate-class-ii,6301,general,,Christine O'Donnell,26,O'Donnell
16608,456,de-senate-class-ii,6301,general,,Christine O'Donnell,32,O'Donnell
16937,456,de-senate-class-ii,6301,general,,Christine O'Donnell,29,O'Donnell
16466,456,de-senate-class-ii,6301,general,,Christine O'Donnell,31,O'Donnell
24160,456,de-senate-class-ii,6301,general,,Christine O'Donnell,32,O'Donnell
26374,42,de-senate-class-ii,6514,general,,Joseph R. Biden Jr.,51,Jr.
26375,42,de-senate-class-ii,6514,general,,Joseph R. Biden Jr.,57,Jr.
26376,42,de-senate-class-ii,6514,general,,Joseph R. Biden Jr.,57,Jr.
26374,2106,de-senate-class-ii,6514,general,,Raymond J. Clatworthy,38,Clatworthy
26375,2106,de-senate-class-ii,6514,general,,Raymond J. Clatworthy,25,Clatworthy
26376,2106,de-senate-class-ii,6514,general,,Raymond J. Clatworthy,25,Clatworthy
19060,953,fl-senate-class-i,6213,general,,Bill Nelson,47,Nelson
18798,953,fl-senate-class-i,6213,general,,Bill Nelson,43.08,Nelson
19101,953,fl-senate-class-i,6213,general,,Bill Nelson,51,Nelson
19089,953,fl-senate-class-i,6213,general,,Bill Nelson,47,Nelson
27156,953,fl-senate-class-i,6213,general,,Bill Nelson,41.5,Nelson
14074,953,fl-senate-class-i,6213,general,,Bill Nelson,45,Nelson
29397,953,fl-senate-class-i,6213,general,,Bill Nelson,49,Nelson
29409,953,fl-senate-class-i,6213,general,,Bill Nelson,46.7,Nelson
29429,953,fl-senate-class-i,6213,general,,Bill Nelson,45,Nelson
29454,953,fl-senate-class-i,6213,general,,Bill Nelson,44,Nelson
29515,953,fl-senate-class-i,6213,general,,Bill Nelson,48,Nelson
29536,953,fl-senate-class-i,6213,general,,Bill Nelson,46,Nelson
29591,953,fl-senate-class-i,6213,general,,Bill Nelson,53,Nelson
